Company,ReviewID,Rating,Review_Text
Agilent Technologies,1ceqcuorlakgvdma,4.0,Great culture - managers and staff were very creative and talented. I enjoyed working there. Bad point is massive layoffs with the Telecom bust starting in 2000. I lasted longer than most but eventual was a victim of the layoff waves.
Agilent Technologies,1cddgp37u0mcr0oe,4.0,"I worked at Agilent 13 years ago.  Any thoughts I have about the company then are no longer relevant to the current company. Agilent has been sub-divided, spun-off and re-assembled into new companies that bare little relationship to what I knew."
Agilent Technologies,1cd8eki8tb84jfvg,5.0,I enjoyed the challenge given to me.  I was able to fix problems in a timely manner.  I did like working on both software and hardware.  Agilent had the necessary tools to do my job.
Agilent Technologies,1cd6b98i31fdr366,4.0,"I had come back as a contractor for a team I had already worked for.  The work was interesting, and the people just as great as I remembered them.  It was a little frustrating because of some management decisions that had been made for the team from up the chain - they didn't make sense with the technology and skills of the team.  Overall it was a good experience."
Agilent Technologies,1cd0mg7n60mcm6j9,3.0,"Strong conservative company with stated high values missing a customer centric approach due to internally focused processes and metrics.  Strong culture limits it's ability to adapt to market/customer changes and requirements.  In many cases, leadership lacks the functional experience to execute the fundamental processes for significant growth."
Agilent Technologies,1cc5qcc9p17ds3lu,5.0,"Très bon environnement, le travailleur a a sa disposition tout le materiel nécessaire  pour accomplir. sa tache quotidienne. le management est vraiment très soft et et qualitativement le travailleur se sent  vraiment dans sa peau et prêt a donner le meilleur de lui même."
Agilent Technologies,1cbe0bhfaaqgi8ka,4.0,Enjoyed working here. Had lots of things to learn. Co-workers were friendly and helpful. As with any work place there are people who don’t fit well but just continue to work there grumbling. Apart from those mostly everyone is happy to work here. Only downside is that the pay is very low. Other companies offer much higher pay. Other than that the culture is very relaxed and everyone seem to get along
Agilent Technologies,1cb88nftjb80qbtg,2.0,"Compensation and Bonuses are great, the travel requirements are changed and no longer there are enjoyment in work culture since Management is lacking."
Agilent Technologies,1f4j41v86u392800,5.0,As a contractor at Agilent I had a wonderful time getting to know the employees and management. everyone was extremely friendly and the idea of safety was always a priority.
Agilent Technologies,1ca9r76vnak4hfs7,2.0,"This place could be a nice place to work if SLT was competent. All procedures are horrible, people lack social skills. The decisions made are just wrong. Needs a staff overhaul."
Agilent Technologies,1ca48dpgtakfsdid,5.0,It was a wonderful company to work for but some of the new technology forced them to cut back. I enjoyed working with people that have respect for each other.
Agilent Technologies,1c9t6d8hvakfsaq4,5.0,"Manager showed true leadership skills and the staff worked well together as a team, flexible hours and casual work environment.  Positions offered flexibility and room for growth"
Agilent Technologies,1c94dgm0laqjnejo,4.0,"Strong emphasis on collaboration within a business group, and among cross functional teams.  The focus is on ""One Agilent"", which means that individual issues and conflicts should be minimized for the good of the organization.  98% of employees seem to buy into this approach. It makes the company a great place to work.  98% of people are reasonable, friendly, and working toward a common goal."
Agilent Technologies,1c86fo1qa1d09522,5.0,"I managed inventory and created an MRP spreadsheet that downloaded data from Oracle to an Excel Spreadsheet with a Macro to tell us min and max qty's.  What current on hand was, total dollar value of our inventory.  I saved the company over $1 million dollars over 3 years by implementing a min max for inventory therefore only bringing in the required material based on customer orders and vendor lead times.  They had no method to use before I developed the min max qtys.  We had pot luck lunches, had a birthday cake for the birthdays each month which allowed you to get to know you fellow employees that you didn't directly work with.  I love my job and the freedom to learn as much as possible about Oracle"
